Longitude,Latitude,Elevation,mEast,mNorth,Fix_Type,UTC_Time,Speed,Course,SF_1,SF_2,SF_3,SF_4,F14,F15
-111.9747,33.078941,355.93,409026.998,3660460.824,2,190004.2,2.67,163.2,0,VERT,QUAD,45,,
-111.974699,33.078914,356.01,409026.9981,3660457.819,2,190006.4,2.93,212.8,0,VERT,QUAD,42,,
-111.974706,33.079535,357.02,409027.0022,3660526.618,2,155343.2,1.73,241.9,27,VERT,QUAD,31,,
-111.974703,33.079236,357.5,409027.0027,3660493.499,2,164725,2.97,224.2,41,VERT,QUAD,45,,
-111.974705,33.079437,357.3,409027.004,3660515.752,2,161605.2,3.03,132,32,VERT,QUAD,36,,
-111.974711,33.079964,357.19,409027.0057,3660574.24,2,144624.2,2.85,119.8,36,VERT,QUAD,40,,
-111.974696,33.078652,357.18,409027.0077,3660428.702,2,194437.2,3.18,155.3,0,VERT,QUAD,60,,
-111.974696,33.078654,357.13,409027.0097,3660428.913,2,194437,2.44,179.5,0,VERT,QUAD,59,,
-111.974693,33.07834,354.99,409027.0135,3660394.142,2,203128.8,2.44,199.7,0,VERT,QUAD,65,,
-111.974697,33.078705,358.73,409027.0157,3660434.59,1,193501,3.37,181.8,0,VERT,QUAD,62,,
-111.9747,33.078996,359.45,409027.0164,3660466.833,2,183734.4,2.6,238.8,0,VERT,QUAD,55,,
-111.974703,33.079278,357.34,409027.0172,3660498.078,2,163729.4,1.96,261.4,37,VERT,QUAD,41,,
-111.97471,33.079914,357.01,409027.0186,3660568.597,2,144629.6,2.47,223,28,VERT,QUAD,32,,
-111.974693,33.078382,353.86,409027.0193,3660398.787,2,203126,2.74,124.7,0,VERT,QUAD,63,,
-111.974706,33.079494,356.89,409027.0258,3660522.128,2,160447,2.58,146.5,27,VERT,QUAD,31,,
-111.974702,33.079168,358.84,409027.0262,3660485.982,2,181935.8,3.53,132.1,0,VERT,QUAD,49,,
-111.974705,33.079463,356.9,409027.0306,3660518.624,2,160449.6,2.09,210.7,26,VERT,QUAD,30,,
-111.974703,33.079237,357.5,409027.031,3660493.532,2,164725,2.97,224.2,40,VERT,QUAD,44,,
-111.9747,33.078983,357.61,409027.0313,3660465.414,2,184803.2,3.91,144.4,0,VERT,QUAD,49,,
-111.974703,33.079264,357.4,409027.0317,3660496.626,2,164723,3.54,137.1,40,VERT,QUAD,44,,
-111.974704,33.079392,357.35,409027.032,3660510.729,2,161609,3.25,217.8,32,VERT,QUAD,36,,
-111.974699,33.07895,357.57,409027.0345,3660461.744,2,184805.4,3.36,194.3,0,VERT,QUAD,46,,
-111.974699,33.078941,355.93,409027.0347,3660460.757,2,190004.2,2.67,163.2,0,VERT,QUAD,45,,
-111.974699,33.078915,356.01,409027.0361,3660457.896,2,190006.4,2.93,212.8,0,VERT,QUAD,43,,
-111.974704,33.079324,357.33,409027.0366,3660503.179,2,163725,2.79,127.4,40,VERT,QUAD,44,,
-111.974696,33.078653,357.13,409027.037,3660428.835,2,194437,2.44,179.5,0,VERT,QUAD,60,,
-111.974697,33.078728,358.84,409027.04,3660437.206,1,193459.2,2.52,151.9,0,VERT,QUAD,61,,
-111.974697,33.078705,358.73,409027.0442,3660434.634,1,193501,3.37,181.8,0,VERT,QUAD,61,,
-111.974698,33.078869,357,409027.0451,3660452.829,2,190955.8,4.54,140.6,0,VERT,QUAD,49,,
-111.9747,33.079043,359.45,409027.0469,3660472.122,2,183730.4,2.54,146.2,0,VERT,QUAD,57,,
-111.974698,33.078848,356.84,409027.0508,3660450.434,2,190957.4,3.41,192.5,0,VERT,QUAD,49,,
-111.974701,33.079133,358.85,409027.0548,3660482.023,2,181938.4,3.36,208.4,0,VERT,QUAD,49,,
-111.974702,33.079237,357.57,409027.0594,3660493.576,2,164724.8,3.2,199.6,41,VERT,QUAD,45,,
-111.97471,33.079963,357.19,409027.0608,3660574.14,2,144624.2,2.85,119.8,35,VERT,QUAD,39,,
-111.974705,33.079494,356.89,409027.0626,3660522.072,2,160447,2.58,146.5,27,VERT,QUAD,31,,
-111.974701,33.079168,358.84,409027.0721,3660485.892,2,181935.8,3.53,132.1,0,VERT,QUAD,50,,
-111.974705,33.079535,357.02,409027.0773,3660526.662,2,155343.2,1.73,241.9,27,VERT,QUAD,31,,
-111.974702,33.079264,357.4,409027.0777,3660496.548,2,164723,3.54,137.1,40,VERT,QUAD,44,,
-111.974704,33.079392,357.35,409027.0792,3660510.784,2,161609,3.25,217.8,32,VERT,QUAD,36,,
-111.974699,33.07894,355.93,409027.0805,3660460.668,2,190004.4,2.37,148.7,0,VERT,QUAD,46,,
-111.974698,33.078869,357,409027.0816,3660452.74,2,190956,3.26,148.6,0,VERT,QUAD,50,,
-111.974696,33.078706,358.73,409027.0821,3660434.7,1,193500.8,2.55,215.8,0,VERT,QUAD,61,,
-111.974704,33.079377,357.94,409027.0824,3660509.121,2,162701.2,3.14,126.1,39,VERT,QUAD,43,,
-111.974696,33.078707,358.73,409027.0831,3660434.811,1,193500.8,2.55,215.8,0,VERT,QUAD,59,,
-111.974699,33.078916,355.95,409027.0835,3660457.973,2,190006.2,4.18,178.5,0,VERT,QUAD,43,,
-111.974693,33.078381,353.86,409027.0841,3660398.72,2,203126,2.74,124.7,0,VERT,QUAD,63,,
-111.974696,33.078708,358.73,409027.0842,3660434.922,1,193500.8,2.55,215.8,0,VERT,QUAD,58,,
-111.974696,33.078709,358.7,409027.0853,3660435.044,1,193500.6,2.56,194.8,0,VERT,QUAD,56,,
-111.974704,33.079436,357.32,409027.0867,3660515.619,2,161605.4,2.94,129.4,33,VERT,QUAD,37,,
-111.974705,33.079463,356.89,409027.0869,3660518.657,2,160449.4,3.69,198.5,26,VERT,QUAD,30,,
-111.974698,33.078848,356.84,409027.0886,3660450.478,2,190957.4,3.41,192.5,0,VERT,QUAD,43,,
-111.974697,33.078799,357.99,409027.0936,3660444.989,2,192146,3.14,228.3,0,VERT,QUAD,60,,
-111.974699,33.078982,357.61,409027.0957,3660465.313,2,184803.2,3.91,144.4,0,VERT,QUAD,49,,
-111.974705,33.079493,356.89,409027.0995,3660522.016,2,160447,2.58,146.5,27,VERT,QUAD,31,,
-111.974703,33.079332,357.98,409027.1008,3660504.065,2,162704.8,2.33,240.2,39,VERT,QUAD,43,,
-111.974709,33.079914,357.01,409027.1032,3660568.662,2,144629.6,2.47,223,29,VERT,QUAD,33,,
-111.974699,33.078939,355.93,409027.1078,3660460.59,2,190004.4,2.37,148.7,0,VERT,QUAD,46,,
-111.974698,33.078868,357,409027.1088,3660452.651,2,190956,3.26,148.6,0,VERT,QUAD,50,,
-111.974702,33.079278,357.34,409027.1111,3660498.133,2,163729.4,1.96,261.4,37,VERT,QUAD,41,,
-111.974706,33.079578,357.15,409027.1122,3660531.43,2,155339.8,3.6,115,32,VERT,QUAD,36,,
-111.974692,33.078341,355,409027.1169,3660394.218,2,203128.6,3.05,223.5,0,VERT,QUAD,65,,
-111.974701,33.079167,358.84,409027.1179,3660485.803,2,181935.8,3.53,132.1,0,VERT,QUAD,50,,
-111.974699,33.078996,359.45,409027.1197,3660466.899,2,183734.2,2.76,221.1,0,VERT,QUAD,56,,
-111.974696,33.078727,358.84,409027.1226,3660437.05,1,193459.2,2.52,151.9,0,VERT,QUAD,61,,
-111.974702,33.079263,357.4,409027.1236,3660496.47,2,164723,3.54,137.1,40,VERT,QUAD,44,,
-111.974697,33.078849,356.84,409027.1263,3660450.522,2,190957.4,3.41,192.5,0,VERT,QUAD,38,,
-111.974699,33.079043,359.45,409027.1302,3660472.043,2,183730.4,2.54,146.2,0,VERT,QUAD,57,,
-111.974704,33.079464,356.89,409027.1344,3660518.745,2,160449.4,3.69,198.5,27,VERT,QUAD,31,,
-111.974698,33.078939,355.93,409027.1351,3660460.512,2,190004.4,2.37,148.7,0,VERT,QUAD,44,,
-111.974703,33.079393,357.33,409027.1359,3660510.861,2,161608.8,4.13,196.3,32,VERT,QUAD,36,,
-111.974697,33.078867,357,409027.136,3660452.562,2,190956,3.26,148.6,0,VERT,QUAD,51,,
-111.974704,33.079493,356.89,409027.1363,3660521.96,2,160447,2.58,146.5,27,VERT,QUAD,31,,
-111.974698,33.078951,357.57,409027.1382,3660461.854,2,184805.4,3.36,194.3,0,VERT,QUAD,46,,
-111.9747,33.079134,358.85,409027.1401,3660482.166,2,181938.4,3.36,208.4,0,VERT,QUAD,49,,
-111.974709,33.079963,357.12,409027.1444,3660574.095,2,144624.4,2.52,153.5,35,VERT,QUAD,39,,
-111.974692,33.078381,353.87,409027.1486,3660398.631,2,203126.2,4.44,129.3,0,VERT,QUAD,64,,
-111.974705,33.079536,357.02,409027.1524,3660526.706,2,155343.2,1.73,241.9,28,VERT,QUAD,32,,
-111.974701,33.079166,358.85,409027.1547,3660485.748,2,181936,3.01,152.8,0,VERT,QUAD,49,,
-111.974705,33.079578,357.11,409027.1583,3660531.363,2,155340,4.19,131.2,32,VERT,QUAD,36,,
-111.974698,33.078917,355.95,409027.1593,3660458.095,2,190006.2,4.18,178.5,0,VERT,QUAD,43,,
-111.974698,33.078981,357.61,409027.1601,3660465.213,2,184803.2,3.91,144.4,0,VERT,QUAD,49,,
-111.974703,33.079435,357.32,409027.1604,3660515.507,2,161605.4,2.94,129.4,33,VERT,QUAD,37,,
-111.974695,33.07871,358.7,409027.1609,3660435.143,1,193500.6,2.56,194.8,0,VERT,QUAD,53,,
-111.974701,33.079238,357.57,409027.163,3660493.675,2,164724.8,3.2,199.6,41,VERT,QUAD,45,,
-111.974697,33.078866,357,409027.1631,3660452.473,2,190956,3.26,148.6,0,VERT,QUAD,53,,
-111.974697,33.078849,356.88,409027.1641,3660450.566,2,190957.2,2.15,192.1,0,VERT,QUAD,33,,
-111.974703,33.079376,357.94,409027.1657,3660509.043,2,162701.2,3.14,126.1,39,VERT,QUAD,43,,
-111.974701,33.079262,357.4,409027.1696,3660496.392,2,164723,3.54,137.1,40,VERT,QUAD,44,,
-111.974704,33.079492,356.95,409027.1722,3660521.805,2,160447.2,2.82,146.2,27,VERT,QUAD,31,,
-111.974698,33.078997,359.45,409027.1856,3660466.953,2,183734.2,2.76,221.1,0,VERT,QUAD,56,,
-111.974695,33.078725,358.79,409027.1861,3660436.85,1,193459.4,3.53,153,0,VERT,QUAD,61,,
-111.974703,33.079465,356.94,409027.1915,3660518.855,2,160449.2,1.56,239.4,26,VERT,QUAD,30,,
-111.9747,33.079166,358.85,409027.1916,3660485.692,2,181936,3.01,152.8,0,VERT,QUAD,49,,
-111.974702,33.079322,357.39,409027.1941,3660503.055,2,163725.2,2.43,128.4,40,VERT,QUAD,44,,
-111.974701,33.07926,357.48,409027.1951,3660496.125,2,164723.2,3.94,149.6,39,VERT,QUAD,43,,
-111.974701,33.079261,357.48,409027.1959,3660496.214,2,164723.2,3.94,149.6,39,VERT,QUAD,43,,
-111.974701,33.079262,357.48,409027.1967,3660496.303,2,164723.2,3.94,149.6,39,VERT,QUAD,43,,
-111.974708,33.079915,357.05,409027.1973,3660568.739,2,144629.4,2.59,214.9,29,VERT,QUAD,33,,
-111.974704,33.07949,356.95,409027.1989,3660521.671,2,160447.2,2.82,146.2,25,VERT,QUAD,29,,
-111.974698,33.078937,355.96,409027.199,3660460.356,2,190004.6,2.87,156.2,0,VERT,QUAD,43,,
-111.974697,33.078865,356.96,409027.1994,3660452.362,2,190956.2,3.71,159.8,0,VERT,QUAD,53,,
-111.974703,33.079394,357.33,409027.202,3660510.938,2,161608.8,4.13,196.3,31,VERT,QUAD,35,,
-111.974696,33.078851,356.88,409027.203,3660450.732,2,190957.2,2.15,192.1,0,VERT,QUAD,26,,
-111.974691,33.07838,353.87,409027.2039,3660398.553,2,203126.2,4.44,129.3,0,VERT,QUAD,63,,
-111.974699,33.079042,359.45,409027.204,3660471.954,2,183730.6,2.37,134.6,0,VERT,QUAD,57,,
-111.974705,33.079577,357.11,409027.2044,3660531.307,2,155340,4.19,131.2,32,VERT,QUAD,36,,
-111.974701,33.079279,357.34,409027.2049,3660498.188,2,163729.2,2.1,218.4,39,VERT,QUAD,43,,
-111.974691,33.078342,355,409027.2115,3660394.351,2,203128.6,3.05,223.5,0,VERT,QUAD,64,,
-111.974696,33.078801,357.99,409027.2262,3660445.188,2,192146,3.14,228.3,0,VERT,QUAD,59,,
-111.974696,33.078864,356.96,409027.2264,3660452.251,2,190956.2,3.71,159.8,0,VERT,QUAD,53,,
-111.974709,33.079963,357.12,409027.228,3660574.061,2,144624.4,2.52,153.5,36,VERT,QUAD,40,,
-111.9747,33.079165,358.85,409027.2284,3660485.636,2,181936,3.01,152.8,0,VERT,QUAD,47,,
-111.974703,33.079466,356.94,409027.2298,3660518.966,2,160449.2,1.56,239.4,27,VERT,QUAD,31,,
-111.974701,33.079332,357.95,409027.2322,3660504.141,2,162704.6,3.16,219.4,39,VERT,QUAD,43,,
-111.974697,33.078918,355.85,409027.2353,3660458.238,2,190006,2.03,205.9,0,VERT,QUAD,42,,
-111.974703,33.079434,357.31,409027.2432,3660515.384,2,161605.6,2.76,146.9,33,VERT,QUAD,37,,
-111.974699,33.079135,358.83,409027.2442,3660482.31,2,181938.2,3.46,202.8,0,VERT,QUAD,48,,
-111.974697,33.078936,355.96,409027.2444,3660460.223,2,190004.6,2.87,156.2,0,VERT,QUAD,42,,
-111.974703,33.079489,356.93,409027.2445,3660521.549,2,160447.4,2.75,164.6,25,VERT,QUAD,29,,
-111.974697,33.078919,355.85,409027.2454,3660458.316,2,190006,2.03,205.9,0,VERT,QUAD,42,,
-111.974695,33.078711,358.66,409027.2459,3660435.253,1,193500.4,3.85,183.1,0,VERT,QUAD,51,,
-111.974702,33.079376,357.94,409027.249,3660508.964,2,162701.2,3.14,126.1,38,VERT,QUAD,42,,
-111.974695,33.078724,358.79,409027.2497,3660436.661,1,193459.4,3.53,153,0,VERT,QUAD,60,,
-111.974704,33.079577,357.11,409027.2506,3660531.251,2,155340,4.19,131.2,32,VERT,QUAD,36,,
-111.974697,33.078952,357.54,409027.2513,3660461.963,2,184805.2,2.83,203.5,0,VERT,QUAD,45,,
-111.974698,33.078997,359.45,409027.2514,3660467.008,2,183734.2,2.76,221.1,0,VERT,QUAD,57,,
-111.974696,33.078863,356.96,409027.2534,3660452.14,2,190956.2,3.71,159.8,0,VERT,QUAD,53,,
-111.974697,33.07892,355.85,409027.2554,3660458.393,2,190006,2.03,205.9,0,VERT,QUAD,42,,
-111.974704,33.079536,356.99,409027.2557,3660526.782,2,155343,2.4,237.7,27,VERT,QUAD,31,,
-111.974691,33.078379,353.87,409027.2591,3660398.475,2,203126.2,4.44,129.3,0,VERT,QUAD,63,,
-111.974699,33.079165,358.85,409027.2652,3660485.58,2,181936,3.01,152.8,0,VERT,QUAD,45,,
-111.974697,33.07892,355.85,409027.2655,3660458.471,2,190006,2.03,205.9,0,VERT,QUAD,41,,
-111.9747,33.079239,357.5,409027.2666,3660493.774,2,164724.6,3.85,189.2,41,VERT,QUAD,45,,
-111.974702,33.079394,357.33,409027.268,3660511.015,2,161608.8,4.13,196.3,31,VERT,QUAD,35,,
-111.9747,33.079258,357.41,409027.2681,3660495.947,2,164723.4,2.91,179.5,39,VERT,QUAD,43,,
-111.974703,33.079467,356.94,409027.2682,3660519.076,2,160449.2,1.56,239.4,26,VERT,QUAD,30,,
-111.974701,33.079279,357.34,409027.2703,3660498.198,2,163729.2,2.1,218.4,39,VERT,QUAD,43,,
-111.974694,33.078712,358.66,409027.2751,3660435.375,1,193500.4,3.85,183.1,0,VERT,QUAD,50,,
-111.974698,33.079041,359.45,409027.278,3660471.876,2,183730.6,2.37,134.6,0,VERT,QUAD,57,,
-111.974697,33.07898,357.51,409027.2798,3660465.034,2,184803.4,3.5,145.4,0,VERT,QUAD,49,,
-111.974696,33.078862,356.93,409027.2799,3660451.984,2,190956.4,3.33,166.5,0,VERT,QUAD,53,,
-111.974703,33.079488,356.93,409027.2807,3660521.427,2,160447.4,2.75,164.6,26,VERT,QUAD,30,,
-111.974707,33.079916,357.05,409027.2821,3660568.827,2,144629.4,2.59,214.9,29,VERT,QUAD,33,,
-111.9747,33.079255,357.46,409027.2832,3660495.559,2,164723.6,3.47,156.2,37,VERT,QUAD,41,,
-111.974696,33.078921,355.86,409027.285,3660458.559,2,190005.8,3.17,185.4,0,VERT,QUAD,41,,
-111.974694,33.078723,358.76,409027.2863,3660436.583,1,193459.6,3.98,161.1,0,VERT,QUAD,58,,
-111.974697,33.078953,357.54,409027.2901,3660462.129,2,184805.2,2.83,203.5,0,VERT,QUAD,45,,
-111.974699,33.079136,358.83,409027.2918,3660482.409,2,181938.2,3.46,202.8,0,VERT,QUAD,47,,
-111.974703,33.079537,356.99,409027.2932,3660526.793,2,155343,2.4,237.7,27,VERT,QUAD,31,,
-111.974704,33.079576,357.11,409027.2967,3660531.195,2,155340,4.19,131.2,32,VERT,QUAD,36,,
-111.974701,33.079333,357.95,409027.2978,3660504.174,2,162704.6,3.16,219.4,39,VERT,QUAD,43,,
-111.974696,33.078934,355.94,409027.2987,3660460.034,2,190004.8,2.95,162.2,0,VERT,QUAD,43,,
-111.974703,33.079488,356.92,409027.2988,3660521.371,2,160447.6,2.53,163,24,VERT,QUAD,28,,
-111.974694,33.078713,358.65,409027.3043,3660435.508,1,193500.2,1.84,173,0,VERT,QUAD,52,,
-111.97469,33.078343,355,409027.3061,3660394.483,2,203128.6,3.05,223.5,0,VERT,QUAD,64,,
-111.974696,33.07886,356.93,409027.3065,3660451.829,2,190956.4,3.33,166.5,0,VERT,QUAD,53,,
-111.974702,33.079487,356.92,409027.3077,3660521.316,2,160447.6,2.53,163,25,VERT,QUAD,29,,
-111.974708,33.079963,357.12,409027.3117,3660574.027,2,144624.4,2.52,153.5,35,VERT,QUAD,39,,
-111.9747,33.079256,357.46,409027.3122,3660495.67,2,164723.6,3.47,156.2,38,VERT,QUAD,42,,
-111.974696,33.078922,355.86,409027.3135,3660458.614,2,190005.8,3.17,185.4,0,VERT,QUAD,42,,
-111.974694,33.078715,358.65,409027.3153,3660435.685,1,193500.2,1.84,173,0,VERT,QUAD,52,,
-111.974702,33.079487,356.92,409027.3165,3660521.26,2,160447.6,2.53,163,25,VERT,QUAD,29,,
-111.974702,33.079433,357.31,409027.3169,3660515.273,2,161605.6,2.76,146.9,32,VERT,QUAD,36,,
-111.974694,33.078722,358.76,409027.323,3660436.516,1,193459.6,3.98,161.1,0,VERT,QUAD,57,,
-111.974695,33.078859,356.98,409027.324,3660451.707,2,190956.6,3.14,168.5,0,VERT,QUAD,53,,
-111.9747,33.07924,357.5,409027.324,3660493.929,2,164724.6,3.85,189.2,41,VERT,QUAD,45,,
-111.974702,33.079486,356.92,409027.3253,3660521.205,2,160447.6,2.53,163,24,VERT,QUAD,28,,
-111.9747,33.079254,357.46,409027.3285,3660495.414,2,164723.8,2.43,191.7,38,VERT,QUAD,42,,
-111.974696,33.078955,357.55,409027.3293,3660462.329,2,184805,2.99,208.9,0,VERT,QUAD,45,,
-111.974703,33.079537,356.99,409027.3306,3660526.804,2,155343,2.4,237.7,27,VERT,QUAD,31,,
-111.9747,33.079257,357.41,409027.332,3660495.791,2,164723.4,2.91,179.5,39,VERT,QUAD,43,,
-111.974695,33.078858,356.98,409027.3322,3660451.585,2,190956.6,3.14,168.5,0,VERT,QUAD,53,,
-111.9747,33.079321,357.39,409027.333,3660502.932,2,163725.2,2.43,128.4,39,VERT,QUAD,43,,
-111.974702,33.079468,356.85,409027.3349,3660519.22,2,160449,3.4,188.7,25,VERT,QUAD,29,,
-111.974701,33.079432,357.34,409027.3351,3660515.228,2,161605.8,2.66,147.9,33,VERT,QUAD,37,,
-111.9747,33.079279,357.34,409027.3358,3660498.208,2,163729.2,2.1,218.4,39,VERT,QUAD,43,,
-111.974697,33.078998,359.45,409027.336,3660467.074,2,183734,2.82,224,0,VERT,QUAD,57,,
-111.974699,33.079164,358.89,409027.3386,3660485.446,2,181936.2,3.31,150.6,0,VERT,QUAD,44,,
-111.974698,33.079137,358.83,409027.3393,3660482.508,2,181938.2,3.46,202.8,0,VERT,QUAD,45,,
-111.974695,33.078856,356.94,409027.3394,3660451.352,2,190956.8,3.88,172.6,0,VERT,QUAD,39,,
-111.974695,33.078857,356.98,409027.3404,3660451.462,2,190956.6,3.14,168.5,0,VERT,QUAD,49,,
-111.974696,33.078922,355.86,409027.342,3660458.669,2,190005.8,3.17,185.4,0,VERT,QUAD,41,,
-111.974701,33.079395,357.29,409027.3435,3660511.103,2,161608.6,2.7,218.6,34,VERT,QUAD,38,,
-111.974707,33.079962,357.14,409027.3483,3660573.938,2,144624.6,2.75,111.5,36,VERT,QUAD,40,,
-111.97469,33.078378,353.92,409027.3513,3660398.352,2,203126.4,3.08,144.8,0,VERT,QUAD,65,,
-111.974697,33.07904,359.45,409027.3519,3660471.797,2,183730.6,2.37,134.6,0,VERT,QUAD,57,,
-111.974702,33.079485,356.88,409027.3522,3660521.082,2,160447.8,2,166.8,24,VERT,QUAD,28,,
-111.974696,33.078933,355.94,409027.353,3660459.856,2,190004.8,2.95,162.2,0,VERT,QUAD,42,,
-111.974701,33.079432,357.34,409027.3535,3660515.195,2,161605.8,2.66,147.9,32,VERT,QUAD,36,,
-111.974702,33.079468,356.85,409027.3538,3660519.253,2,160449,3.4,188.7,26,VERT,QUAD,30,,
-111.974693,33.078717,358.79,409027.3546,3660435.895,1,193500,3.33,189.1,0,VERT,QUAD,52,,
-111.974693,33.078717,358.79,409027.3551,3660435.951,1,193500,3.33,189.1,0,VERT,QUAD,51,,
-111.974693,33.078718,358.79,409027.3556,3660436.006,1,193500,3.33,189.1,0,VERT,QUAD,52,,
-111.974693,33.078718,358.79,409027.3561,3660436.061,1,193500,3.33,189.1,0,VERT,QUAD,52,,
-111.974696,33.078956,357.55,409027.3579,3660462.395,2,184805,2.99,208.9,0,VERT,QUAD,45,,
-111.974693,33.078722,358.76,409027.3597,3660436.449,1,193459.6,3.98,161.1,0,VERT,QUAD,57,,
-111.974696,33.07893,355.98,409027.3599,3660459.59,2,190005,3.57,159.8,0,VERT,QUAD,41,,
-111.974702,33.079484,356.88,409027.3604,3660520.96,2,160447.8,2,166.8,24,VERT,QUAD,28,,
-111.974696,33.078931,355.98,409027.3605,3660459.656,2,190005,3.57,159.8,0,VERT,QUAD,41,,
-111.974696,33.078932,355.98,409027.3611,3660459.723,2,190005,3.57,159.8,0,VERT,QUAD,41,,
-111.974696,33.078932,355.98,409027.3617,3660459.789,2,190005,3.57,159.8,0,VERT,QUAD,42,,
-111.9747,33.079333,357.95,409027.3635,3660504.207,2,162704.6,3.16,219.4,39,VERT,QUAD,43,,
-111.974693,33.078719,358.76,409027.3661,3660436.128,1,193459.8,2.51,152.5,0,VERT,QUAD,53,,
-111.974693,33.07872,358.76,409027.367,3660436.228,1,193459.8,2.51,152.5,0,VERT,QUAD,53,,
-111.974693,33.078721,358.76,409027.3679,3660436.327,1,193459.8,2.51,152.5,0,VERT,QUAD,55,,
-111.974702,33.079537,356.99,409027.3681,3660526.815,2,155343,2.4,237.7,27,VERT,QUAD,31,,
-111.974701,33.079432,357.34,409027.3719,3660515.161,2,161605.8,2.66,147.9,32,VERT,QUAD,36,,
-111.974701,33.079469,356.85,409027.3728,3660519.286,2,160449,3.4,188.7,26,VERT,QUAD,30,,
-111.974699,33.079252,357.46,409027.3739,3660495.281,2,164723.8,2.43,191.7,39,VERT,QUAD,43,,
-111.974706,33.079917,357.06,409027.3765,3660568.937,2,144629.2,1.91,222.8,29,VERT,QUAD,33,,
-111.974696,33.078929,355.93,409027.3773,3660459.456,2,190005.2,2.36,186.7,0,VERT,QUAD,41,,
-111.974694,33.078802,358.13,409027.3775,3660445.397,2,192145.8,2.28,257.4,0,VERT,QUAD,58,,
-111.974702,33.079483,356.89,409027.3781,3660520.86,2,160448,2.46,175,26,VERT,QUAD,30,,
-111.9747,33.079375,357.96,409027.3784,3660508.83,2,162701.4,3.55,131.5,38,VERT,QUAD,42,,
-111.974695,33.078923,355.94,409027.38,3660458.736,2,190005.6,2.73,178.1,0,VERT,QUAD,42,,
-111.974699,33.079242,357.45,409027.3817,3660494.106,2,164724.4,2.98,184.3,42,VERT,QUAD,46,,
-111.974707,33.079961,357.14,409027.3848,3660573.849,2,144624.6,2.75,111.5,36,VERT,QUAD,40,,
-111.974695,33.078928,355.93,409027.3855,3660459.334,2,190005.2,2.36,186.7,0,VERT,QUAD,41,,
-111.974696,33.078956,357.55,409027.3866,3660462.461,2,184805,2.99,208.9,0,VERT,QUAD,45,,
-111.974698,33.079138,358.82,409027.3869,3660482.608,2,181938,3.05,188.3,0,VERT,QUAD,43,,
-111.974696,33.078978,357.51,409027.3901,3660464.856,2,184803.4,3.5,145.4,0,VERT,QUAD,49,,
-111.974701,33.079431,357.34,409027.3902,3660515.128,2,161605.8,2.66,147.9,32,VERT,QUAD,36,,
-111.974695,33.078924,355.94,409027.3907,3660458.891,2,190005.6,2.73,178.1,0,VERT,QUAD,42,,
-111.974701,33.079469,356.85,409027.3918,3660519.319,2,160449,3.4,188.7,27,VERT,QUAD,31,,
-111.974695,33.078926,355.94,409027.3924,3660459.068,2,190005.4,2.45,174.4,0,VERT,QUAD,41,,
-111.974696,33.078998,359.45,409027.3927,3660467.14,2,183734,2.82,224,0,VERT,QUAD,57,,
-111.974695,33.078927,355.94,409027.3932,3660459.157,2,190005.4,2.45,174.4,0,VERT,QUAD,41,,
-111.974698,33.079163,358.89,409027.3935,3660485.324,2,181936.2,3.31,150.6,0,VERT,QUAD,42,,
-111.974695,33.078927,355.94,409027.394,3660459.246,2,190005.4,2.45,174.4,0,VERT,QUAD,41,,
-111.974701,33.079482,356.89,409027.396,3660520.772,2,160448,2.46,175,27,VERT,QUAD,31,,
-111.974702,33.079575,357.19,409027.3985,3660531.094,2,155340.2,2.43,139.9,32,VERT,QUAD,36,,
-111.9747,33.079397,357.29,409027.4014,3660511.303,2,161608.6,2.7,218.6,35,VERT,QUAD,39,,
-111.974699,33.079243,357.45,409027.4015,3660494.227,2,164724.4,2.98,184.3,43,VERT,QUAD,47,,
-111.974707,33.07996,357.18,409027.403,3660573.804,2,144624.8,1.99,155.3,35,VERT,QUAD,39,,
-111.974701,33.079431,357.34,409027.4086,3660515.094,2,161605.8,2.66,147.9,33,VERT,QUAD,37,,
-111.974699,33.079279,357.34,409027.4108,3660498.241,2,163729,2.29,233.7,39,VERT,QUAD,43,,
-111.974701,33.07947,356.84,409027.4109,3660519.363,2,160448.8,3.85,175.9,27,VERT,QUAD,31,,
-111.974707,33.07996,357.18,409027.412,3660573.771,2,144624.8,1.99,155.3,36,VERT,QUAD,40,,
-111.974701,33.079481,356.89,409027.4138,3660520.683,2,160448,2.46,175,27,VERT,QUAD,31,,
-111.974702,33.079537,357.01,409027.4148,3660526.825,2,155342.8,2.8,220.5,27,VERT,QUAD,31,,
-111.974695,33.078957,357.55,409027.4152,3660462.527,2,184805,2.99,208.9,0,VERT,QUAD,45,,
-111.974697,33.079139,358.82,409027.4157,3660482.685,2,181938,3.05,188.3,0,VERT,QUAD,41,,
-111.974696,33.078976,357.57,409027.4166,3660464.689,2,184803.6,4.24,147.9,0,VERT,QUAD,49,,
-111.974699,33.079251,357.46,409027.4194,3660495.147,2,164723.8,2.43,191.7,39,VERT,QUAD,43,,
-111.974689,33.078345,354.7,409027.4195,3660394.637,2,203128.4,3.69,189.4,0,VERT,QUAD,63,,
-111.974706,33.07996,357.18,409027.4211,3660573.738,2,144624.8,1.99,155.3,36,VERT,QUAD,40,,
-111.974699,33.079244,357.45,409027.4213,3660494.349,2,164724.4,2.98,184.3,43,VERT,QUAD,47,,
-111.974706,33.079917,357.06,409027.4238,3660569.003,2,144629.2,1.91,222.8,30,VERT,QUAD,34,,
